"COMPETITOR NAMES, as at 6:19AM on Sunday 7th"
DAY 1: Friday 6th March 2026
Race,Time,Event #,Event Type,Round,Division,Names
248 (H),11:08,18,G U16 8+,final,A,"Ebony Singleton, Kaitlyn Sonntag, Sothea Steed, Olivia Shailer, April McGivern, Jade Davies, Callie Gardner, Ruby McGivern, Samy Luckie, Lucy Ball, Ashleigh Blake, Heidi Kampenhout, Stella Hohneck, Molly Scott, Meg Cannon, Amelia Brown, Elsie Fenwick, Harry Lorentsson, Mia Bailey, Jessica Costello, Elandra Shewan, Kenzie Holden, Lola Aiuta, Julia Wolski, Jazz Sutherland, Holly O'Connell, Rosie Stones, Laura Barton, Lily Hayward, Ruby Murray, Zara Hargreaves, Eve Wansbrough, Elizabeth Robson, Charlotte Verry, Camryn Brownlee, Amelia Settle, Matilda Stevens, Aimee Bonifant, Laila Upton, Lucy Kavanagh, Lily Melville, Isobel Robinson, Sienna Gates, Sanna Nunns, Sofia Borrero-Gonzalez, Amelia MacKenzie, Sofia Glass, Isabel Berry, Vittoria Broadhurst, Lucia Bartle, Isabella Turner, Mika James, Elizabeth Hawksbee, Florence Struthers, Charlotte Johnstone, Isla Anderson, Hayley Henwood, Caitlin Furlonger, Mary Sinclair, Sofia King, Ava Hammonds, Stella Rayner, Katherine Phillips, Zainab Khan, Mia Yen, Amilija Perich, Harriet Houldsworth, Kionasina Bradbeer, Isla Bateman, Chance Flux Ton, Bijou Akel, Beatrix Blackburn, Milla Reid, Ruby Dowling, Harlow Stapleton, Hettie MacLean, Kaia Burney, Evelyn Hawke, Emma Hellberg, Paige van Dijk, Olivia Shefferd"
249 (I),11:17,19,B N18 8+,final,A,"Ryan Jing Cheng Zhao, Hugo Smith, Toby Bedford, Shiran Li, Encheng Liu, Aiqi Lu, Joshua Beguely, Dongcheng Liu, James Hochwimmer, Jayden Antrobus, Sam Ryan, Ayden Mabey, Tasman Struthers, Caleb Shapcott, Christopher Edgar, Caleb Wright, Frank Austin, Marcus Coatsworth, Finn O'Brien, Max Maher, Zachary Gustofson, Thomas Hunt, Jack Brandts-Giesen, Will Vaughan, Jack Peters, Braeden Barden, Ryan Slater, Riley Gardner, Roman Hanif, Arthur White, Niko Huljich, Mason Bryant, Fili Setima Autagavaia, William Collins, McQuade Ingram, Beau Zonneveld, Wade Hornell, Hendrix McGowan, Luca Marie, Carter Turner-Ballantyne, Jonathan Smith, Stanley Foote, Kian Sonnendecker, Liam van Heuven, Seath Fourie, Kees Garvie, Caiden Sloane, Mason Garvie, Charles Smith, Tomislav Marinkovich, Finnigan Olsen, Luke Gardner, Antoine Lorilleux, Alexandre Abenoja, Joel Harvey, Joseph Rutene, Marcus Luckie, Stone Li, Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Dash Bentley, Benny Baigent, Robert Yang, Paras Sehrawat, Reece Noble, Ahmed Aly, Hadi Xiehe, Niello Sonnendecker, Jack Farmer, Kobie Hunt, Joseph Rodger, Beck Webb, John Hui, Kingston Nimo, James McGrath, Michael Kennedy, Charlie Prentice, Caleb Powell, Lachlan Norris"
250 (J),11:21,20,G N18 2X,final,B,"Inge Pretorius, Maia Mills, Jada Burgess, Ava Willats, Zoe Scott, Ellie Smith, Janie McGregor, Vida Carney-McKnight, Lydia Helms, Ruby Murdoch, Hazel Laurence, Lucy Porter, Lily Challenor, Mae Armstrong, Charlotte Filer, Jessie Springford, Ella Taylor, Honor Hood"
251 (K),11:26,20,G N18 2X,final,A,"Isla Blair, Mikayla Cantley, Eleanor Millyard, Ana Radu-Garrett, Mauri Crompton, Annika Willumsen, Marlize van Rooyen, Rachel Stapp, Casey Paki, Jade Paki, Merryn Gibson, Lihane Brink, Lily Downey, Georgia Faville, Kate Muller, Gabrielle Robinson, Sophie Rogers, Emma Du"
252 (L),11:30,21,B U17 2X,final,B,"Christian Tipi, Patrick Nelis, Connor Riley, Max Willats, Mitchell Smith, Johnathin Smit, Fraser Hart, Tom Ward, Mitchell McJorrow, James Hayes, Jamie Locke, Nico McComb, Michael Sadler, Tobias Werahiko"
253 (M),11:35,21,B U17 2X,final,A,"River Somerton, Blake Bramwell, Felix de Groot, Karlon Johnson, Tom Gilbertson, Ritchie Williams, Joseph Dudson, Nicky Maxim, Oliver Kohlhase, Noah Prendergast, Christopher Snyman, Carter Hood, Adam Albert-May, Sam Knapton, Zach Bidwell, Nico Febery, Benjamin Harper, Quinn McLean-Bluck"
254 (N),11:39,22,G U17 1X,final,B,"Maddi Stinson, Jasmine Sieber, Phoebe McArthur, Tayler Gibbs, Beatrix Baird-Smith, Nieve Sami, Kaitlyn Ross"
255 (O),11:44,22,G U17 1X,final,A,"Emily Mogg, Lily Cameron, Alma Steinfeld, Dovey Mabey, Zara Blackie, Emily Pengelly, Sophie Harrison, Lily Hammond, Ella Rogers"
256 (P),11:48,23,G U15 8X+,final,B,"Juliet Bertram, Ellemae Bennett, Phoebe Almond-Bryant, Aiveen Burrough, Amelia McLaughlin, Annabel MacDonald, Ruby Wrathall, Stella Hapuku, Monique Ellice, Annabel Ramsden, Meika Pritchard, Nahana Crabb, Irene Zhang, Asta Norman, Harriet Dreyer, Grace Sherrit, Ottilie Seligman, Daisy Whisker, Alexa Nathan, Rosa Ranchhod, Madison Hoon, Zoe Heatley, MacKenzie George, Isabella Bishop, Alice Wilson, Zoe Ching, Lucy Camp"
257 (Q),11:53,23,G U15 8X+,final,A,"Ellie Burke, Sofia Olsen, Portia Finnigan, Matilda Mallinder Brown, Adia Shirley, Andrea Moore, Zoe Malo, Claudia Jacob, Alice Davy, Madeline Thomas, Mia Peng, Lena Xie, Briar Jacobson, Isabel Mahon, Evie Doell, Alexis Cameron, Neve Dunphy, Freida Coote, Isla Barrett, Grace Cagney Potts, Florence Beauchamp, Tassi Grenfell, Chloe Moseley, Elsi Carryer, Mackenzie Wagon, Amelia Moy, Hannah Skelton, Grace Li, Olivia Liu, Maia Gentil, Amber Man, Farrah Palmer, Rosa Hawkins, Elsa Taylor, Zoe McKenzie, Ava Fredericks, Rosie Reynolds, Livvy Crosby, Sienna Anderson, Elsie Sharpe, Sarbia Gardner, Blanca Ebbett, Niamh Loveridge, Olive Hunter, Olivia Allsopp-Smith, Esme Thompson, Olivia Keen, Harriet Cox, Mia Kapernick, Alexandra McKeown, Carys Phillips, Zara Delahunty, Hannah Monasands, Mia Geenty, Savannah Bull, Catherine Butt, Ruby Paine, Addison Lundy, Maggie Shaw, Millie Martin, Liv Pardoe, Holly Calcinai, Katie McKean, Olive Jones, Georgia James, Hana Harvie, Sadie Frank, Colbie Stott, Ashlyn Kelly, Jessica Teague, Charlotte Turton, Stella Payne, Jodi Potter, Aleeyah Ngawaka, Bella Richardson, Ella Reader, Neeva Drury, Bella Leatherland, Chloe Bryce-Borthwick, Mila Turnbull, Jessica Allen"
258 (R),12:02,24,B U15 8+,final,A,"Finn Marshall, Caius Reid, Max Colley, Immanuel Malo, Ollie Bonifant, Albie Robertson, Leo Smith, Oliver Williamson, Sam Rowse, Theo Bird, Jack Gellatly, James Drew, Connor Kerr, Harlan Gruebner, Zackary Barnes, Daniel Warner, Hadley Woolner, Korbin Benbow, Alfie Ferguson, Connor Ruane, Cameron Brown, Elliott Bray, Max Gough, Te-Moana-Nui-A-Kiwa Setoga, Moses Collis, Tom Gaskell, Jai Sharma, Fiachra Kelly, Hendrix McGowan, Luca Marie, Kade Calland, Sol Barshai-Sherrock, Stanley Foote, Kian Sonnendecker, Liam van Heuven, Logan Ollington, Jack Stephens, Marc Hocken, Warner King, Markos Huljich, Kalani Finau, Harry Beggs, William Collins, McQuade Ingram, Remy Parore, Wolfe Bayvel, Emlyn Bridges, Luca Paoli, Nicholas Fail, Maximilian Reynolds, Cooper Phillips, Magnus Ross, Philip Petrovski, Benji Peters, Samuel Grover, Henry Brown, George Taucher, Tom Squires, Samuel Lin, Gennaro Kalaniuvalu Fotofili, Levi Alexander, Sam Lock, Steven Lu, Finn Lewis, Curtis Allan, Millen Blijlevens, Levi Butler, Jasper Gao, Stensen Wang, Liam Reinecke, William Fraser, Gus Swanton"
259 (S),12:06,25,B U18 4+,final,B,"Jack Hannah, Liam Kaye, Kazuki Bowcock, Oscar Verry, Lincoln Johnson, Jason Lee, Joseph Dillon, Thomas Goodfellow, Theo Conley, Viraaj Chhiba, Anthony Jacobsen, Hunter Whitten, James Neilson, Joshua Murphy, Johnny Gilmore, Henry Couper, Isaac Ng, Hunter Clapham, Alexander Dinkel, Max Hindmarsh"
260 (T),12:11,25,B U18 4+,final,A,"Cooper Watt, Sam Overdevest, Kenai Toni, Nathan Moore, Benjamin Cattle, Will Clapcott, Jayden Ward, Runping Bai, Elfie Piper, Chase McIntyre, Hudson Rillstone, Rory Bourke, Ben McNae, Nicholas Bourne, Tory Arnold, Sammy Taylor, Charlie Field, Josh Haskell, Marcus Macleod, Ayden Miller, Quinn Oliver-Porter, Noah Geelen De Kabath, Samuel Bird, Donovan Pivac, Harry Frankham, Ben Worrall, Maxim Lisnichenko, Joshua Thorp, Alexander Worth, Yen-Cheng Lee, Zach Peebles, Freddie Simons, Monty Neubert, Benjamin Rickard, Harry Gardner, Rico Bermingham, Harrison Jones, Alby Edwards, Jago Cleghorn, Boston Quiding, Oscar Akel, Guy Smith, Jasper Hunter, Zachary Chu, Daniel Taylor"
261 (U),12:15,26,G U18 4+,final,B,"Mele-'Ofa Isileli-Fo'Ou, Katie Chamberlain, Hinemoa Haak, Alexis Moody, Owain Brett-Chinnery, Ruby Smith, Elle Tangata-Toa, Abby O'Connell, Juliet Neutze, Pieta Cumming"
262 (V),12:20,26,G U18 4+,final,A,"Gretel Ward, Millie Bower, Esther Meachen, Hannah Boyes, Alice Willoughby, Lucy Britten, Annabel Webber, Zara Bosch, Charlotte Mawston, Lyla Carrancho, Ruby Horner, Alex Dreyer, Eva van der Zouwe, Ottalie Morrah, Alex Pedley, Alaska Humphrey, Sophie Duncan, Elizabeth Adrole, Emma Bullock, Angus McConnell, Alexandra Hull, Victoria Melville, Amy Bryant, Kate Slyfield, Kiri Ormsby, Megan Day, Emily Hammond, Jessica Walkinshaw, Imogen Wallis, Emma Owen, Thea Mace, Jorjia Field, Eva McGivern, Lily Johnson, Zara Morris, Sophia Maude, Maddie Craig, Tara Barns, Holly Christiansen, Chase Templeman, Gabriella Saunders, Phoebe Wall, Mia Barr, Sylvie Lucas, Lucy Bell"
263 (W),12:24,27,G U16 4X+,final,B,"Greer Sandford, Freya Marr-John, Olivia Ward, Annabel Shaw, Billy Chesby, Jazz Sutherland, Elandra Shewan, Jessica Costello, Julia Wolski, Sarah Williams, Milla Reid, Kaia Burney, Evelyn Hawke, Paige van Dijk, Olivia Shefferd, Farrah Grice-Douglas, Isabel Peacocke, Sofia Cagney Potts, Skye Grice-Douglas, Ollie Moy, Sarah Poborowska, Annabelle Martin, Wilha Grant, Rose Kennedy, Mia Haimona-Kay, Alice Mazur, Ellie Palmer, Kate Lane, Niamh Barr, Matilda Pinner, Lexie Thompson, Lily Challenor, Jasmin Wong, Charlotte Alexander, Harvey Williams, Ciana Cooper, Lihane Brink, Sophie Barnett, Cassidy Taylor, Tori Wraight"
264 (X),12:29,27,G U16 4X+,final,A,"Lucca Taylor, Katelin MacKay, Emma Smith, Danielle Dryden, Bailey Wong, Danielle de Villiers, Sacha Worthington, Natalyah Atoaga, Anahita Aghababaei, Rhys Henwood, Sanna Nunns, Sienna Gates, Lily Melville, Isobel Robinson, Sofia Borrero-Gonzalez, Millie Richardson, Bailey Barnett, Sophia Su'a, Dulcie-Jean Paikea, Morgan Wood, Molly Dennis, Camryn Collinson, Tiia Cooke, Sophia Candy, Sophie Paton, Cerys Robertson, Ella-Rose Conder, Mila Williams, Georgia Opie, Libby Hoban, Lucia Bartle, Emily Dick, Vittoria Broadhurst, Sofia Glass, Amelia Self, Miller Ashley, Isabel Berry, Maebh Loveridge, Pippa Forman, Florence Struthers, Marin Sapir, Elsie Fenwick, Meg Cannon, Molly Scott, Jade Noonan"
265 (Y),12:33,28,B U16 2X,final,B,"Harrisen Eustace, William Griffin, Devon Allott, Nat Dingle, George Lieshout, Aidan Tod, Dehan Otto, Ben Russell, Luke Guest, Jake Mennie, Hunter Waites, Oliver Marr, Elliot Turquier, Samuel Sapsford, Harrison Stewart-Lowe, Lukah Smithson, Petar Sigurnjak, Cooper Cummins"
266 (Z),12:38,28,B U16 2X,final,A,"Kale Ganley, Ashton Russell, Caleb Brown, Nick Fahey, Reuben Andrews, Costin Eley, Charlie Cropper, Noah Layton, Caleb Vincent, Linus Ingram, Liam Martin, Blair Paterson, Hayden Grant, Kohl van den Anker, Ben Young, Luke Hollingsworth, Shiloh Ngapo-Sage, Tommy van Jaarsveld"
267 (A),12:42,29,G U18 1X,final,B,"Tilly Wilde, Sophie Sayer, Adah Williams, Zara Magasiva, Lucy Cottier, Anna Barradell, Aria Wallwork, Una Nieuwoudt, Amy Akehurst"
268 (B),12:47,29,G U18 1X,final,A,"Clare Ruston, Keana MacCallum, Charlotte Mawston, Ayla Klein, Paige Tevita-Williams, Frances Ogilvie, Rosa Griffiths, Matta Daniel, Lily Gundesen"
269 (C),12:51,30,B U18 1X,final,B,"Brody Leicester, Johnny Butler, Josh Ede, Donacha Aitcheson, Angus Denize, Ashton Clark, Harrison White, Matthijs van De Kuilen, Kazuki Bowcock"
270 (D),12:56,30,B U18 1X,final,A,"Tyler Tretheway, Arthur Crimmins, Ollie Wiig, Ted Rattray, Tyler Nelson, Cameron Churchill, Merleau Moons, George Benjamin, Achilles Paikea"
271 (E),13:00,31,G U15 2X,final,B,"Catherine Butt, Maggie Shaw, Zoe Scott, Ellie Smith, Chloe Moseley, Amelia Moy, Ellie Tucker, Indi Ross, Sammie Hutchins, Lusia Smith, Octavia Burns, Grace Wright, Angel-Marie Pearce, Gabriella Maling, Livvy Fitzgerald, Evie Dumbleton"
272 (F),13:05,31,G U15 2X,final,A,"Isla Thompson, Amelia Irwin, Kayla Peters, Tiffany Robinson, Zoe Mallett, Daisy Brinsden, Mackenzie Wagon, Elsi Carryer, Ella-Rose Conder, Mila Williams, Macy Waterhouse, Pippa Goodin, Billie McAsey, Jessica Taylor, Sienna Kilburn, Quinn Robinson, Farrah Palmer, Zoe McKenzie"
273 (G),13:09,32,B U15 4X+,final,B,"Jasper Rowe, Jake Findlay, Alex Lamb, James Dedding, James White, Finn Marshall, Caius Reid, Max Colley, Leo Smith, Kaito Tsuru, Hamish Browne, Dylan Gundersen, Theo Jones, Jeremy Szczebiot, Jamie Locke, Sam Feather, Callum Dedding, Louis Stokes, Sam Priscott, Hugo Friis, Hugo Joe, Luke Davidson, Charles Ye, Timothy Liang, Jennifer du Plooy, Marc Hocken, Warner King, Markos Huljich, Harry Beggs, Remy Parore, Conner Huitema, Harris Chaney, Joshua Stapel, Jack Nilsson, Olive Mills, Joshua McJorrow, Quentin Kaussen, Tom Kirton, Luca Sorsa, Hristo Hayes, Flynn Wansbrough, Flynn Sutton, Bowie Paterson, Cullen Li, Finn Ganley"
274 (H),13:14,32,B U15 4X+,final,A,"Liam Benniman, Toby Lincoln, Billy Christensen, Joe van Dam, Hugo Hurdley, Alfie Ferguson, Moses Collis, Te-Moana-Nui-A-Kiwa Setoga, Tom Gaskell, Jai Sharma, Luke Reymer, Jack Benjamin, Harry Booth, Lachlan Mead, Charlie Seath, Miles Smith, Rory Carson, Freddy Gordon, Matthew Gilbert, Alexander Galbraith, Wilson Slavic, Vaughn Stanton, Levi Dowty, Boe Leach, Miller Stratford, Daniel Checketts, Jock Scott, Caleb Gerring, Fergus Gardner, Harry Lorentsson, Henry Wallingford, Arthur McCarthy, Eli Falconer, George Gilbertson, George Belton, Emlyn Bridges, Cooper Phillips, Magnus Ross, Philip Petrovski, Benji Peters, Monty Caesar, Flynn Ferguson, Daniel Clark, Jack Hardy, Henry Ryan"
275 (I),13:23,33,G U17 8+,final,A,"Lucy Ball, Ashleigh Blake, Claire Gerring, Keiley Bennett, Ruby Martin, Heidi Kampenhout, Amelia Brown, Stella Hohneck, Jade Noonan, Hannah Gordon, Annabel Smith, Ava Clarke, Tessa Toner, Rosalee Carruthers, Mia McKendry, Elsie Carter, Elyse Redshaw, Isabel Gilbert, Milla Wright, Gabriela Fullerton-Smith, Charlotte Tuck, Mishara Fodie, Remy Kastelan, Madison Bruford, Billie Burn, Priya Hermansson, Pieta Cumming, Madeleine Worrall, Ada Findlow, Lucinda Day, Emily Dick, Olivia Bethell, Addison Hewlett, Margot Wilson, Emily Keene, Rose Finlayson, Niamh Barr, Emilia Dumbill, Phoebe Wall, Lena Waswo, Ellie Palmer, Phoebe McArthur, Isla Law, Kate Lane, Emily Clarke, Sophie Andrew, Isla McGhie, Zara Greig-McKay, Melody Ding, Lila Russell, Rebecca Young, Piper Reddish, Alison Li, Tui Davis-Christie, Lucy Gray, Janine Lou, Petra Bryant, Romy Law, Matilda Stevens, Isabella Connor, Annabel Thomson, Hannah Cooper, Olivia Sexton-Leko"
276 (J),13:27,34,B U17 4+,final,B,"Curtis Wylie, Jeremy Bryant, Flynn Morrissey, Shaun Diver, Max Hindmarsh, Tayne Mael, Jesse Read, Petar Sigurnjak, Cooper Cummins, Mieke van Zyl, Tommy Sutherland, Daniel Gestro, Hugo Langford, Angus Hall, Hugh McConnell, Matthew Morelli, Ryan Findlay, Max Sutton, James Legallais, Edie Joll"
277 (K),13:32,34,B U17 4+,final,A,"Caleb Lannam, Gaebriel Gamble, Oliver Chapman-Worthy, Bennett Mareroa, Jayden Wooller, Callum Hughes, Finn Anderson, James McKay, Luka Hagger, Corban Meekel, Leo Sargent, Seth Travers, Oliver Dedding, Oscar Lowe, Harish Dulipkumar, Thomas Malone, Torin Bidois-Treacy, Paddy Russell, Matias Donnianni, Joseph Lindsay, Finn Thompson, Conor Irwin, Jack Reid, Jake Peacocke, Charles Lewis, James Riley, Henry Maberly, Ritchie Mabey, Lewis Cameron, Daniel Taylor, Cameron Beck, Buster Waters, Andrew Lucas, Baylin Jeffery, Otis Packer, Flynn Powar, Callum McRobbie, Cameron White, Vaughn Cameron, Alexis Moody, Hugo Jancys, Andrew Findlay, Zachary Hood, Samuel Murray, Ryder Greaves"
278 (L),13:36,35,G N18 4X+,final,B,"Tessa Goodwin, Anna Langridge, Sara van De Kuilen, Lucy Hayward, Lauren van De Kuilen, Megan Finn, Greer Dallinger, Georgia Faville, Lily Downey, Pippa Peacocke, Lacey Graham, Olivia Reid, Anna Snow, Caitlin Lam, Boaz Tito, Indigo Coley, Charlee Wilson, Amelia Crouch, Raine Duncan, Bobbie Wilson, Aurelia Smith, Avie Stuart, Maya Denton, Saffron Spiller, Liberty Flower, Leah Brennan, Nellie Muckle, Emily Phillips, Melissa Muller, Eleanor Bate, Savannah Bull, Ruby Paine, Izzy Thorne, Millie Martin, Addison Lundy, Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Isabella Russo, Brierley Te Rangi, Freida Hoban, Jade Hood, Savanah Hall"
279 (M),13:41,35,G N18 4X+,final,A,"Asta Norman, Harriet Dreyer, Grace Sherrit, Ottilie Seligman, Daisy Whisker, Zara Benton, Imogen Burgess, Bianca Bartle, Rosy Moody, Olivia Allsopp-Smith, Sophia Kerwin, Rylee Earles, Lilee Lambe, Adela Slanarova, Morgan Wood, Lydia Helms, Gabrielle Robinson, Kate Muller, Ruby Murdoch, Trixie Walker, Tegan Smith, Madeline Moore, Jade Paki, Casey Paki, Holly Gera, Lucinda Howard, Florence Gillespie, Pippa Winchester, Vida Carney-McKnight, Janie McGregor, Sian Pardoe, Holly Nilsson, Emily Barclay, Hayley Sherwin, Katie McKean, Molly Smith, Bernardita Hoyo Gibson, Isabella Gobbie, Keira Cocks, Olivia Lim, Matisse Allington, Penny Hollister, Nova Taylor, Isla Blair, Ruby Mahon"
280 (N),13:45,36,B N18 4+,final,B,"Mackinley Knauf, Hunter O'Brien, Henry Rushbrooke, Liam Lonsdale, Toby Miller, Cameron Brown, Elliott Bray, Max Gough, Connor Ruane, Charlie Prentice, Finnigan Olsen, Tomislav Marinkovich, Luke Gardner, Antoine Lorilleux, Alexandre Abenoja, Jacob Marsden, Harper Faire-Barlow, Rico Ivamy, Alaric Bulling, Keizsha Malaluan, Jasper Gao, Stensen Wang, Millen Blijlevens, Levi Butler, Dhruv Natalia, Ben McGregor, Zachary Dorn, Joey Haywood, William Hartgill, Bruno Follett, Tasman Struthers, Ayden Mabey, Frank Austin, Caleb Shapcott, Oscar Mckenzie, Claude Kelly, Oliver Llodra, Luke Cobb, Ryusei Tsuru, William Familton"
281 (O),13:50,36,B N18 4+,final,A,"Salvador Mazzieri, Jake Buxton, Callum Morgan, Milo Weber, Hayley Bartlett, Oscar Keller, Edward Stoddard, Grady O'Sullivan, Tom Crowley, Mason Seator, Henco Mellett, Noah Awburn, Harli Nicholas, Jordan Millin, Cole Rothery, Jayden Antrobus, Sam Ryan, Caleb Wright, Christopher Edgar, Marcus Coatsworth, Thomas Costar, Oliver Hookway, Kiran de Almeida, Leo Williams, Blake Davies, Jack Stephens, Niko Huljich, Kalani Finau, Fili Setima Autagavaia, Freddy Abeysekera, Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Braxton Klenner, Wade Hornell, Robert Yang, Luca Marie, Hendrix McGowan, Seath Fourie, Finn O'Brien, Thomas Hunt, Jack Peters, Will Vaughan, Liam Lawrence"
282 (P),13:54,37,G U16 4+,final,B,"Olivia Skelton, Mia Yen, Amilija Perich, Harriet Houldsworth, Beatrix Blackburn, Zara Cameron, Kayla Peters, Naomi Lukic, Tiffany Robinson, Owain Brett-Chinnery, Lilly Kerr, Lola Aiuta, Kenzie Holden, Holly O'Connell, Sarah Williams, Mackenzie Hulse, Adriana Ramirez, Olivia Warr, Lucy Britten, Maddi Lean, Elise Currie, Annabelle Martin, Wilha Grant, Sarah Poborowska, Hugh Trower, Lexie Thompson, Jasmin Wong, Mae Armstrong, Charlotte Alexander, Harvey Williams, Josephine Peacocke, Maggie Shaw, Marin Sapir, Elsie Fenwick, Lauren Reeve, Honor Bourke, Taylor Boyd, Reyd Fannin, Chelsea Smart, Harriet Wilson, Scarlett Fuge, Alice Mazur, Charlie Twigg, Lucy Blair, Koko Jackson"
283 (Q),13:59,37,G U16 4+,final,A,"Zainab Khan, Isla Bateman, Bijou Akel, Chance Flux Ton, Ava Srinivasan, Anahera Johnson, Emily Greening, Sienna Cohen, Ruby Fitzgerald, Abigail Lendrum, April McGivern, Jade Davies, Callie Gardner, Ruby McGivern, Samy Luckie, Eve Wansbrough, Elizabeth Robson, Charlotte Verry, Camryn Brownlee, Amelia Settle, Sienna Gates, Lucy Kavanagh, Lily Melville, Sanna Nunns, Sofia Borrero-Gonzalez, Isabel Berry, Elizabeth Hawksbee, Mika James, Isabella Turner, Florence Struthers, Amelia MacKenzie, Maebh Loveridge, Lucia Bartle, Vittoria Broadhurst, Amelia Self, Millie Richardson, Dulcie-Jean Paikea, Sophia Su'a, Dempsey Schicker, Awatea Tutaki, Evelyn Hawke, Kaia Burney, Emma Hellberg, Paige van Dijk, Olivia Shefferd"
284 (R),14:03,38,B U16 8+,final,B,"Joshua Beguely, Lachlan McLellan, Kaydin Shutes, Henry Gibson, Charles Duncan, Maxwell Yu, Arvin Rafiee, Daniel Walkinshaw, Viraaj Chhiba, Paras Sehrawat, Hohepa Henry, Jonathan Smith, Oliver Chapman-Worthy, Mackenzie Finlay-Brazell, Carter Turner-Ballantyne, Kade Calland, Luka Fife, Kobie Hunt, Hugo Colgan, Bryan Feng, Valentine Croon, Tommy Schluter, Daniel Wu, Lachlan McFarlane, Jack Pitkin, Olaf Hanson, Rex Zhao"
285 (S),14:08,38,B U16 8+,final,A,"Torsten Jones, Henry Ellwood, Henry Robinson, Tommy Sutherland, James Lerwill, Toby Brook, Jude Rumball-Smith, Loki Sparksman, Noam Phillips, Luke McGowan, Alfie Ferguson, Cooper Emerson, Te-Moana-Nui-A-Kiwa Setoga, Caleb Vincent, Linus Ingram, Moses Collis, Tom Gaskell, Jai Sharma, Frederick Dryden, Taylor Kijowski, Jack Morris, Hamish Edmonds, James Yeoman, Patrick Sandlant, Oscar Eriksen, Benson Edwards, Sammie Richardson, Matthew Hanley, Enzo Nola, Tommy Landells, Max Erueti-Charters, Elijah Rudsits, Tom Tracy, Orlando Barden Webb, Piet Dainty, Monty Simpkins, Zaheer Kalaam, Nicholas Bates, Alexander Mitchell, Oliver Wells, Fletcher Blewman, Oliver Goldfinch, Isaac Penny, Mitchell Barton, Michael Jurgensen, Caleb Jaensch, Arlo Brathwaite, Tuputau Setoga-Tuala, Liam Bethell, Jack Liggins, Timothy Walker, Max Thorpe, James Walsh, Walter Briggs, Beau Dowling, Lucas Toemen, Lucas Zhang, Halan Rhynd, Caleb Goad, Patrick McGhie, Harvey Greenstreet, Noah Stoddard, Hugo Friis, Josiah Fuiava, Jack Simeon, Joel Sidoruk, Zachary Horton, Solomon Jacob, Kristoffer Wilkening, Hugh Friedericksen, Patrick Innes, Henry Ryan, Charlie Coster, Riley Coles, William Fraser, Daniel Warner, Joshua West, Thomas Naude, Jake Bongard, Hadley Woolner, David Cameron-Bevan"
286 (T),14:12,39,G U17 2-,final,B,"Mila Tallon, Sophia Amey, Claire Gerring, Stella Hohneck, Mele-'Ofa Isileli-Fo'Ou, Hinemoa Haak, Pippa Percy, Hannah Penty, Elsie Carter, Elyse Redshaw, Greer Wallace, Ruby Litherland, Ruby Jefferson, Alexia Mackay"
287 (U),14:17,39,G U17 2-,final,A,"Ruby Martin, Keiley Bennett, Abby O'Connell, Elle Tangata-Toa, Caitlin Jagger, Ava Moffat, Charlie Fitzgerald, Imogen Hille, Annabel Webber, Zara Bosch, Keava Burrough, Jessica Hawkes, Tessa Toner, Rosalee Carruthers, Millie Bonifant, Maddi Stinson, Aimee Bonifant, Laila Upton"
288 (V),14:21,40,B U17 2-,final,B,"Jamie Locke, Nico McComb, Archie McConchie, Xinhao Zhang, Brodie Scott, Matthew Carroll, Henry Warren, Thomas Hulbert, Ben Humphries, Fraser Hart, Samuel Murray, Zachary Hood, Elliot Turquier, Samuel Sapsford"
289 (W),14:26,40,B U17 2-,final,A,"Harry Davies, Lachlan Wong, Mitchell Smith, Johnathin Smit, River Somerton, Blake Bramwell, Sebastian Bardsley, Tane Brace, Will Kale, Corin Brown, Jayden Calland, Nathan Carter, Flynn Morrissey, Jeremy Bryant, Daniel Pickering, Gus Sinclair, Oliver Dixon-Saunders, Jayden Pinkerton"
290 (X),14:30,41,G U18 4X+,final,B,"Freya Mei, Haylie Dwight, Piper Reddish, Alison Li, Sophie Simpson, Teana Rangihika, Cerys Brett-Chinnery, Hannah Broadbent, Ariana Tuivavalagi, Quinn Farrell, Emma Lutter, Eloise Meijer, Xanthe Jensen, Una Nieuwoudt, Yasmin Burgess, Olivia James, Ellie Dobson, Keana MacCallum, Annabel Jones, Lauren Hunt, Lucy Cameron, Alara Thomson, Francie O'Sullivan, Cassie Colbourne, Ruby Fuller, Sophia Maude, Maddie Craig, Tara Barns, Holly Christiansen, Charli Barron, Jordyn Curran, Ruby Stonex, Tana Godfrey, Lola Eilering, Sophie Paton, Cassidy Taylor, Sophie Barnett, Arnya McMahon, Adah Williams, Ciana Cooper, Aiyarin Wirunchiraphat, Lyric Pikia, Cobie Middleton, Halena Haggie, Jessica Greaney"
